scenario,group,day,S,I_P,I_W,R_P,total,pressure,risk_ratio
service_pw_0.50,service_seeking,34,0.012103736769741453,0.17055563312912628,0.006112733780730959,0.8112278963204013,1.0,0.17666836690985724,0.03584011661522231
service_pw_0.50,service_seeking,35,0.012910537428494516,0.16101817040195945,0.006403490228817227,0.8196678019407287,1.0,0.16742166063077668,0.03976874294889704
service_pw_0.50,service_seeking,36,0.013746211839373176,0.15213939313586392,0.006697828106815864,0.827416566917947,0.9999999999999999,0.15883722124267977,0.04402428568145104
service_pw_0.50,service_seeking,37,0.014610427684834858,0.143872144782264,0.006995114199299844,0.8345223133336013,1.0,0.15086725898156386,0.048620351145013126
service_pw_0.50,service_seeking,38,0.015502780075843063,0.13617267598890137,0.0072948191761648285,0.8410297247590907,1.0,0.1434674951650662,0.05357035927500893
service_pw_0.50,service_seeking,39,0.016422787947290313,0.12900041673701645,0.007596500082927845,0.8469802952327653,0.9999999999999999,0.1365969168199443,0.058887407305158276
service_pw_0.50,service_seeking,40,0.01736989203554486,0.12231775896471836,0.007899787672894988,0.8524125613268417,1.0,0.13021754663761334,0.06458414329822396
service_pw_0.50,service_seeking,41,0.018343454001405992,0.11608985062019928,0.008204377220858063,0.8573623181575366,1.0,0.12429422784105734,0.0706726486167993
service_pw_0.50,service_seeking,42,0.01934275667289469,0.11028440150983958,0.008510021578945629,0.8618628202383201,1.0,0.11879442308878521,0.07716432661772539
service_pw_0.50,service_seeking,43,0.020367005016059942,0.10487150094539227,0.008816525959549812,0.8659449680789979,1.0,0.11368802690494208,0.0840697985636791
service_pw_0.50,service_seeking,44,0.021415327933525744,0.09982344694704719,0.009123743692932054,0.8696374814264949,0.9999999999999999,0.10894719063997924,0.0913988043086899
service_pw_0.50,service_seeking,45,0.02248678050380823,0.09511458662050207,0.009431572865331556,0.8729670600103581,0.9999999999999999,0.10454615948583362,0.09916010993100997
service_pw_0.50,service_seeking,46,0.023580346835547845,0.0907211672261891,0.009739953310393745,0.8759585326278693,1.0,0.10046112053658285,0.10736141970164208
service_pw_0.50,service_seeking,47,0.024694943200911347,0.08662119741847664,0.010048864022344773,0.8786349953582672,0.9999999999999999,0.09667006144082141,0.11600929474338242
service_pw_0.50,service_seeking,48,0.0258294215207987,0.0827943181026662,0.010358320718304224,0.8810179396582307,0.9999999999999999,0.09315263882097043,0.12510907699559468
service_pw_0.50,service_seeking,49,0.026982573136587126,0.07922168235535307,0.010668373461846953,0.8831273710462128,0.9999999999999999,0.08989005581720003,0.1346648183257886
service_pw_0.50,service_seeking,50,0.0281531326023774,0.07588584386254513,0.01097910449495832,0.884981919040119,0.9999999999999999,0.08686494835750344,0.14467921731021643
service_pw_0.75,service_seeking,0,0.98,0.01,0.01,0.0,1.0,0.02,1.0
service_pw_0.75,service_seeking,1,0.948929818098752,0.019304706862262735,0.030756284856909358,0.0010091901820757547,0.9999999999999999,0.050060991719172096,1.593201340810433
service_pw_0.75,service_seeking,2,0.8841705917902959,0.03687086502495302,0.07601575750687306,0.0029427856778778475,0.9999999999999999,0.11288662253182608,2.061675457178128
service_pw_0.75,service_seeking,3,0.7657207660807259,0.069032155527668,0.1586523454946643,0.006594732896941648,1.0,0.22768450102233231,2.2982383250523974
service_pw_0.75,service_seeking,4,0.5884172487580629,0.12472192256519171,0.2735555030814587,0.013305325595286549,0.9999999999999999,0.3982774256466504,2.193323334464093
service_pw_0.75,service_seeking,5,0.3870401768298029,0.21235127416370309,0.37554670305821086,0.025061845948283375,1.0000000000000002,0.587897977221914,1.7685163629802347
service_pw_0.75,service_seeking,6,0.21928749129022845,0.3310305353368459,0.4055043704794523,0.044177602893473465,1.0000000000000002,0.7365349058162982,1.2249757263837435
service_pw_0.75,service_seeking,7,0.11297050668309441,0.46164084838622255,0.35312213177040935,0.07226651316027366,0.9999999999999999,0.8147629801566318,0.764928261883309
service_pw_0.75,service_seeking,8,0.05695832376332864,0.5734850407271432,0.26050082951909853,0.10905580599042947,0.9999999999999998,0.8339858702462417,0.45424171690476833
service_pw_0.75,service_seeking,9,0.02981537820670388,0.6455852610941579,0.172288395510752,0.15231096518838613,1.0,0.81787365660491,0.266871637092136
service_pw_0.75,service_seeking,10,0.016706728259660103,0.6767676329434179,0.10750084699864304,0.1990247917982788,0.9999999999999999,0.784268479942061,0.1588445454034159
service_pw_0.75,service_seeking,11,0.010138931931373218,0.6775143349090924,0.0657393023056792,0.24660743085385514,0.9999999999999999,0.7432536372147716,0.09703012750940536
service_pw_0.75,service_seeking,12,0.006713230852225872,0.6595618304037532,0.04040860778081041,0.2933163309632106,1.0,0.6999704381845636,0.06126583728484429
service_pw_0.75,service_seeking,13,0.00488738516520204,0.6315807838442177,0.02537906435390452,0.33815276663667576,1.0,0.6569598481981221,0.04018340171692808
service_pw_0.75,service_seeking,14,0.003927035847520249,0.5989760962827768,0.01647762634921132,0.38061924152049165,1.0,0.6154537226319882,0.027509655980381936
service_pw_0.75,service_seeking,15,0.003461594588806929,0.564853138110693,0.011167808882064856,0.42051745841843524,1.0,0.5760209469927579,0.019771172590841348
service_pw_0.75,service_seeking,16,0.0032940849396538747,0.5309168374867897,0.007972170342132478,0.4578169072314239,1.0,0.5388890078289222,0.015015855175869876
service_pw_0.75,service_seeking,17,0.003315257601545235,0.4980684051458577,0.006038983360609218,0.49257735389198787,1.0,0.504107388506467,0.01212480715142074
service_pw_0.75,service_seeking,18,0.00346239077917215,0.4667582189454239,0.004874468823224254,0.5249049214521797,1.0,0.47163268776864814,0.010443241544278422
service_pw_0.75,service_seeking,19,0.0036984420331074657,0.4371855705717344,0.004188417761166665,0.5549275696339915,1.0,0.4413739883329011,0.009580411713243907
service_pw_0.75,service_seeking,20,0.0040010215008212365,0.40941028808690094,0.003807218616834587,0.5827814717954432,0.9999999999999999,0.4132175067037355,0.009299274413999267
service_pw_0.75,service_seeking,21,0.0043563416231532206,0.38341521949708485,0.0036249578008317814,0.60860348107893,0.9999999999999999,0.3870401772979166,0.009454392044182644
service_pw_0.75,service_seeking,22,0.004755791565094346,0.35914149854514077,0.0035756936322750396,0.6325270162574897,1.0,0.3627171921774158,0.009956225183555633
service_pw_0.75,service_seeking,23,0.005193943067811645,0.3365086527388267,0.003617518292582445,0.6546798859007791,0.9999999999999998,0.34012617103140913,0.010750149403706707
service_pw_0.75,service_seeking,24,0.005667359973500176,0.3154261730901693,0.003723245150497269,0.6751832217858331,0.9999999999999998,0.31914941824066656,0.011803856078337938
service_pw_0.75,service_seeking,25,0.0061738704479773025,0.29580020614771735,0.003874871855299033,0.6941510515490061,0.9999999999999998,0.2996750780030164,0.01309962526991611
service_pw_0.75,service_seeking,26,0.006712112198415241,0.27753741794879844,0.0040602295698402985,0.7116902402829459,0.9999999999999999,0.28159764751863875,0.014629485277510764
service_pw_0.75,service_seeking,27,0.007281242043471358,0.26054719491830913,0.004270919707489887,0.7279006433307296,1.0,0.264818114625799,0.016392115481530987
service_pw_0.75,service_seeking,28,0.007880746547073061,0.24474285448926514,0.004501021959749946,0.7428753770039117,0.9999999999999998,0.24924387644901508,0.018390820721376235
service_pw_0.75,service_seeking,29,0.008510316082574318,0.23004226026906255,0.0047462721940789735,0.7567011514542841,0.9999999999999999,0.23478853246314152,0.020632175099164943
service_pw_0.75,service_seeking,30,0.009169759430569429,0.21636807707859107,0.005003531392618918,0.7694586320982205,1.0,0.22137160847120999,0.023125090633409347
service_pw_0.75,service_seeking,31,0.009858944808989927,0.2036478081773803,0.005270437715460793,0.7812228092981689,0.9999999999999999,0.20891824589284108,0.025880159293785097
service_pw_0.75,service_seeking,32,0.010577758452354445,0.19181370187882457,0.005545175568466087,0.7920633641003547,0.9999999999999998,0.19735887744729066,0.028909173401852013
service_pw_0.75,service_seeking,33,0.011326075095209357,0.18080258159862986,0.005826320492133027,0.8020450228140277,0.9999999999999999,0.18662890209076288,0.032224763831453944
service_pw_0.75,service_seeking,34,0.012103736769741453,0.17055563312912628,0.006112733780730959,0.8112278963204013,1.0,0.17666836690985724,0.03584011661522231
service_pw_0.75,service_seeking,35,0.012910537428494516,0.16101817040195945,0.006403490228817227,0.8196678019407287,1.0,0.16742166063077668,0.03976874294889704
service_pw_0.75,service_seeking,36,0.013746211839373176,0.15213939313586392,0.006697828106815864,0.827416566917947,0.9999999999999999,0.15883722124267977,0.04402428568145104
service_pw_0.75,service_seeking,37,0.014610427684834858,0.143872144782264,0.006995114199299844,0.8345223133336013,1.0,0.15086725898156386,0.048620351145013126
service_pw_0.75,service_seeking,38,0.015502780075843063,0.13617267598890137,0.0072948191761648285,0.8410297247590907,1.0,0.1434674951650662,0.05357035927500893
service_pw_0.75,service_seeking,39,0.016422787947290313,0.12900041673701645,0.007596500082927845,0.8469802952327653,0.9999999999999999,0.1365969168199443,0.058887407305158276
service_pw_0.75,service_seeking,40,0.01736989203554486,0.12231775896471836,0.007899787672894988,0.8524125613268417,1.0,0.13021754663761334,0.06458414329822396
service_pw_0.75,service_seeking,41,0.018343454001405992,0.11608985062019928,0.008204377220858063,0.8573623181575366,1.0,0.12429422784105734,0.0706726486167993
service_pw_0.75,service_seeking,42,0.01934275667289469,0.11028440150983958,0.008510021578945629,0.8618628202383201,1.0,0.11879442308878521,0.07716432661772539
service_pw_0.75,service_seeking,43,0.020367005016059942,0.10487150094539227,0.008816525959549812,0.8659449680789979,1.0,0.11368802690494208,0.0840697985636791
service_pw_0.75,service_seeking,44,0.021415327933525744,0.09982344694704719,0.009123743692932054,0.8696374814264949,0.9999999999999999,0.10894719063997924,0.0913988043086899
service_pw_0.75,service_seeking,45,0.02248678050380823,0.09511458662050207,0.009431572865331556,0.8729670600103581,0.9999999999999999,0.10454615948583362,0.09916010993100997
service_pw_0.75,service_seeking,46,0.023580346835547845,0.0907211672261891,0.009739953310393745,0.8759585326278693,1.0,0.10046112053658285,0.10736141970164208
service_pw_0.75,service_seeking,47,0.024694943200911347,0.08662119741847664,0.010048864022344773,0.8786349953582672,0.9999999999999999,0.09667006144082141,0.11600929474338242
service_pw_0.75,service_seeking,48,0.0258294215207987,0.0827943181026662,0.010358320718304224,0.8810179396582307,0.9999999999999999,0.09315263882097043,0.12510907699559468
service_pw_0.75,service_seeking,49,0.026982573136587126,0.07922168235535307,0.010668373461846953,0.8831273710462128,0.9999999999999999,0.08989005581720003,0.1346648183257886
service_pw_0.75,service_seeking,50,0.0281531326023774,0.07588584386254513,0.01097910449495832,0.884981919040119,0.9999999999999999,0.08686494835750344,0.14467921731021643
service_pw_1.00,service_seeking,0,0.98,0.01,0.01,0.0,1.0,0.02,1.0
service_pw_1.00,service_seeking,1,0.948929818098752,0.019304706862262735,0.030756284856909358,0.0010091901820757547,0.9999999999999999,0.050060991719172096,1.593201340810433
service_pw_1.00,service_seeking,2,0.8841705917902959,0.03687086502495302,0.07601575750687306,0.0029427856778778475,0.9999999999999999,0.11288662253182608,2.061675457178128
service_pw_1.00,service_seeking,3,0.7657207660807259,0.069032155527668,0.1586523454946643,0.006594732896941648,1.0,0.22768450102233231,2.2982383250523974
service_pw_1.00,service_seeking,4,0.5884172487580629,0.12472192256519171,0.2735555030814587,0.013305325595286549,0.9999999999999999,0.3982774256466504,2.193323334464093
service_pw_1.00,service_seeking,5,0.3870401768298029,0.21235127416370309,0.37554670305821086,0.025061845948283375,1.0000000000000002,0.587897977221914,1.7685163629802347
service_pw_1.00,service_seeking,6,0.21928749129022845,0.3310305353368459,0.4055043704794523,0.044177602893473465,1.0000000000000002,0.7365349058162982,1.2249757263837435
service_pw_1.00,service_seeking,7,0.11297050668309441,0.46164084838622255,0.35312213177040935,0.07226651316027366,0.9999999999999999,0.8147629801566318,0.764928261883309
service_pw_1.00,service_seeking,8,0.05695832376332864,0.5734850407271432,0.26050082951909853,0.10905580599042947,0.9999999999999998,0.8339858702462417,0.45424171690476833
service_pw_1.00,service_seeking,9,0.02981537820670388,0.6455852610941579,0.172288395510752,0.15231096518838613,1.0,0.81787365660491,0.266871637092136
service_pw_1.00,service_seeking,10,0.016706728259660103,0.6767676329434179,0.10750084699864304,0.1990247917982788,0.9999999999999999,0.784268479942061,0.1588445454034159
service_pw_1.00,service_seeking,11,0.010138931931373218,0.6775143349090924,0.0657393023056792,0.24660743085385514,0.9999999999999999,0.7432536372147716,0.09703012750940536
service_pw_1.00,service_seeking,12,0.006713230852225872,0.6595618304037532,0.04040860778081041,0.2933163309632106,1.0,0.6999704381845636,0.06126583728484429
service_pw_1.00,service_seeking,13,0.00488738516520204,0.6315807838442177,0.02537906435390452,0.33815276663667576,1.0,0.6569598481981221,0.04018340171692808
service_pw_1.00,service_seeking,14,0.003927035847520249,0.5989760962827768,0.01647762634921132,0.38061924152049165,1.0,0.6154537226319882,0.027509655980381936
service_pw_1.00,service_seeking,15,0.003461594588806929,0.564853138110693,0.011167808882064856,0.42051745841843524,1.0,0.5760209469927579,0.019771172590841348
service_pw_1.00,service_seeking,16,0.0032940849396538747,0.5309168374867897,0.007972170342132478,0.4578169072314239,1.0,0.5388890078289222,0.015015855175869876
service_pw_1.00,service_seeking,17,0.003315257601545235,0.4980684051458577,0.006038983360609218,0.49257735389198787,1.0,0.504107388506467,0.01212480715142074
service_pw_1.00,service_seeking,18,0.00346239077917215,0.4667582189454239,0.004874468823224254,0.5249049214521797,1.0,0.47163268776864814,0.010443241544278422
service_pw_1.00,service_seeking,19,0.0036984420331074657,0.4371855705717344,0.004188417761166665,0.5549275696339915,1.0,0.4413739883329011,0.009580411713243907
service_pw_1.00,service_seeking,20,0.0040010215008212365,0.40941028808690094,0.003807218616834587,0.5827814717954432,0.9999999999999999,0.4132175067037355,0.009299274413999267
service_pw_1.00,service_seeking,21,0.0043563416231532206,0.38341521949708485,0.0036249578008317814,0.60860348107893,0.9999999999999999,0.3870401772979166,0.009454392044182644
service_pw_1.00,service_seeking,22,0.004755791565094346,0.35914149854514077,0.0035756936322750396,0.6325270162574897,1.0,0.3627171921774158,0.009956225183555633
service_pw_1.00,service_seeking,23,0.005193943067811645,0.3365086527388267,0.003617518292582445,0.6546798859007791,0.9999999999999998,0.34012617103140913,0.010750149403706707
service_pw_1.00,service_seeking,24,0.005667359973500176,0.3154261730901693,0.003723245150497269,0.6751832217858331,0.9999999999999998,0.31914941824066656,0.011803856078337938
service_pw_1.00,service_seeking,25,0.0061738704479773025,0.29580020614771735,0.003874871855299033,0.6941510515490061,0.9999999999999998,0.2996750780030164,0.01309962526991611
service_pw_1.00,service_seeking,26,0.006712112198415241,0.27753741794879844,0.0040602295698402985,0.7116902402829459,0.9999999999999999,0.28159764751863875,0.014629485277510764
service_pw_1.00,service_seeking,27,0.007281242043471358,0.26054719491830913,0.004270919707489887,0.7279006433307296,1.0,0.264818114625799,0.016392115481530987
service_pw_1.00,service_seeking,28,0.007880746547073061,0.24474285448926514,0.004501021959749946,0.7428753770039117,0.9999999999999998,0.24924387644901508,0.018390820721376235
service_pw_1.00,service_seeking,29,0.008510316082574318,0.23004226026906255,0.0047462721940789735,0.7567011514542841,0.9999999999999999,0.23478853246314152,0.020632175099164943
service_pw_1.00,service_seeking,30,0.009169759430569429,0.21636807707859107,0.005003531392618918,0.7694586320982205,1.0,0.22137160847120999,0.023125090633409347
service_pw_1.00,service_seeking,31,0.009858944808989927,0.2036478081773803,0.005270437715460793,0.7812228092981689,0.9999999999999999,0.20891824589284108,0.025880159293785097
service_pw_1.00,service_seeking,32,0.010577758452354445,0.19181370187882457,0.005545175568466087,0.7920633641003547,0.9999999999999998,0.19735887744729066,0.028909173401852013
service_pw_1.00,service_seeking,33,0.011326075095209357,0.18080258159862986,0.005826320492133027,0.8020450228140277,0.9999999999999999,0.18662890209076288,0.032224763831453944
service_pw_1.00,service_seeking,34,0.012103736769741453,0.17055563312912628,0.006112733780730959,0.8112278963204013,1.0,0.17666836690985724,0.03584011661522231
service_pw_1.00,service_seeking,35,0.012910537428494516,0.16101817040195945,0.006403490228817227,0.8196678019407287,1.0,0.16742166063077668,0.03976874294889704
service_pw_1.00,service_seeking,36,0.013746211839373176,0.15213939313586392,0.006697828106815864,0.827416566917947,0.9999999999999999,0.15883722124267977,0.04402428568145104
service_pw_1.00,service_seeking,37,0.014610427684834858,0.143872144782264,0.006995114199299844,0.8345223133336013,1.0,0.15086725898156386,0.048620351145013126
service_pw_1.00,service_seeking,38,0.015502780075843063,0.13617267598890137,0.0072948191761648285,0.8410297247590907,1.0,0.1434674951650662,0.05357035927500893
service_pw_1.00,service_seeking,39,0.016422787947290313,0.12900041673701645,0.007596500082927845,0.8469802952327653,0.9999999999999999,0.1365969168199443,0.058887407305158276
service_pw_1.00,service_seeking,40,0.01736989203554486,0.12231775896471836,0.007899787672894988,0.8524125613268417,1.0,0.13021754663761334,0.06458414329822396
service_pw_1.00,service_seeking,41,0.018343454001405992,0.11608985062019928,0.008204377220858063,0.8573623181575366,1.0,0.12429422784105734,0.0706726486167993
service_pw_1.00,service_seeking,42,0.01934275667289469,0.11028440150983958,0.008510021578945629,0.8618628202383201,1.0,0.11879442308878521,0.07716432661772539
service_pw_1.00,service_seeking,43,0.020367005016059942,0.10487150094539227,0.008816525959549812,0.8659449680789979,1.0,0.11368802690494208,0.0840697985636791
service_pw_1.00,service_seeking,44,0.021415327933525744,0.09982344694704719,0.009123743692932054,0.8696374814264949,0.9999999999999999,0.10894719063997924,0.0913988043086899
service_pw_1.00,service_seeking,45,0.02248678050380823,0.09511458662050207,0.009431572865331556,0.8729670600103581,0.9999999999999999,0.10454615948583362,0.09916010993100997
service_pw_1.00,service_seeking,46,0.023580346835547845,0.0907211672261891,0.009739953310393745,0.8759585326278693,1.0,0.10046112053658285,0.10736141970164208
service_pw_1.00,service_seeking,47,0.024694943200911347,0.08662119741847664,0.010048864022344773,0.8786349953582672,0.9999999999999999,0.09667006144082141,0.11600929474338242
service_pw_1.00,service_seeking,48,0.0258294215207987,0.0827943181026662,0.010358320718304224,0.8810179396582307,0.9999999999999999,0.09315263882097043,0.12510907699559468
service_pw_1.00,service_seeking,49,0.026982573136587126,0.07922168235535307,0.010668373461846953,0.8831273710462128,0.9999999999999999,0.08989005581720003,0.1346648183257886
service_pw_1.00,service_seeking,50,0.0281531326023774,0.07588584386254513,0.01097910449495832,0.884981919040119,0.9999999999999999,0.08686494835750344,0.14467921731021643
initial_ip_0.010_iw_0.001,initial_condition,0,0.989,0.01,0.001,0.0,1.0,0.011,0.1
initial_ip_0.010_iw_0.001,initial_condition,1,0.9650050936023087,0.01930470686003024,0.014681009355815589,0.0010091901818454643,1.0,0.033985716215845826,0.7604885928732819
initial_ip_0.010_iw_0.001,initial_condition,2,0.9110179177951535,0.036870865025098454,0.049168431501851524,0.002942785677896375,1.0,0.08603929652694997,1.3335307286222324
initial_ip_0.010_iw_0.001,initial_condition,3,0.8049425765684642,0.06903215566386525,0.11943053485391322,0.006594732913756956,0.9999999999999997,0.18846269051777848,1.7300710618896247
initial_ip_0.010_iw_0.001,initial_condition,4,0.6339589292641987,0.12472192254134865,0.2280138226018388,0.01330532559261349,0.9999999999999996,0.35273574514318745,1.8281775806193665
initial_ip_0.010_iw_0.001,initial_condition,5,0.425515365963586,0.21235127412785879,0.3370715139695015,0.025061845939053404,0.9999999999999997,0.5494227880973603,1.5873298399262132
initial_ip_0.010_iw_0.001,initial_condition,6,0.2424459583759495,0.3310305353055616,0.38234590342795755,0.04417760289053102,0.9999999999999996,0.7133764387335191,1.1550170230520538
initial_ip_0.010_iw_0.001,initial_condition,7,0.12350465764451557,0.46164084836715485,0.34258798083331543,0.07226651315501394,0.9999999999999998,0.8042288292004702,0.7421093303269524
initial_ip_0.010_iw_0.001,initial_condition,8,0.0609345600095136,0.5734850407154485,0.25652459329165767,0.1090558059833799,0.9999999999999997,0.8300096340071061,0.4473082558032057
initial_ip_0.010_iw_0.001,initial_condition,9,0.03117402839728025,0.645585261119115,0.17092974530758456,0.15231096517601989,0.9999999999999996,0.8165150064266995,0.26476711226535704
initial_ip_0.010_iw_0.001,initial_condition,10,0.017155358540682477,0.6767676329478025,0.10705221672157884,0.19902479178993604,0.9999999999999999,0.7838198496693813,0.15818164390529524
initial_ip_0.010_iw_0.001,initial_condition,11,0.010288335396852094,0.6775143349193822,0.06558989883856353,0.24660743084520195,0.9999999999999998,0.7431042337579457,0.0968096104510735
initial_ip_0.010_iw_0.001,initial_condition,12,0.006764666303083048,0.6595618304084682,0.04035717233243362,0.29331633095601495,0.9999999999999998,0.6999190027409018,0.06118785301362926
initial_ip_0.010_iw_0.001,initial_condition,13,0.004905924753952003,0.631580783846605,0.025360524769236448,0.3381527666302062,0.9999999999999997,0.6569413086158414,0.040154047459740126
initial_ip_0.010_iw_0.001,initial_condition,14,0.003934070341765203,0.5989760962954916,0.016470591849858517,0.38061924151288434,0.9999999999999998,0.6154466881453502,0.02749791177264796
initial_ip_0.010_iw_0.001,initial_condition,15,0.003464408099247833,0.5648531381233232,0.011164995366088698,0.42051745841134003,0.9999999999999998,0.5760181334894119,0.019766191621389328
initial_ip_0.010_iw_0.001,initial_condition,16,0.0032952701086843305,0.5309168374916009,0.00797098517356811,0.4578169072261463,0.9999999999999997,0.538887822665169,0.015013622870256418
initial_ip_0.010_iw_0.001,initial_condition,17,0.00331578237482324,0.4980684051496417,0.00603845858832532,0.4925773538872094,0.9999999999999996,0.504106863737967,0.012123753536446668
initial_ip_0.010_iw_0.001,initial_condition,18,0.0034626344076821693,0.4667582189517093,0.004874225193489177,0.524904921447119,0.9999999999999997,0.4716324441451985,0.01044271958281995
initial_ip_0.010_iw_0.001,initial_condition,19,0.003698560296833328,0.4371855705796514,0.004188299494769047,0.5549275696287459,0.9999999999999998,0.44137387007442047,0.009580141195455982
initial_ip_0.010_iw_0.001,initial_condition,20,0.004001081361006742,0.4094102880932448,0.003807158754997659,0.5827814717907506,0.9999999999999998,0.41321744684824246,0.009299128199070961
initial_ip_0.010_iw_0.001,initial_condition,21,0.004356373125818075,0.3834152195040191,0.0036249262958914508,0.6086034810742712,0.9999999999999998,0.38704014579991053,0.00945430987476347
initial_ip_0.010_iw_0.001,initial_condition,22,0.004755808764081592,0.3591414985496558,0.0035756764326185485,0.6325270162536438,0.9999999999999998,0.36271717498227435,0.009956177292399882
initial_ip_0.010_iw_0.001,initial_condition,23,0.005193952800464376,0.33650865273990427,0.0036175085614527933,0.6546798858981784,0.9999999999999998,0.3401261613013571,0.010750120485754206
initial_ip_0.010_iw_0.001,initial_condition,24,0.005667365642371808,0.3154261730931603,0.0037232394816155232,0.6751832217828522,0.9999999999999998,0.3191494125747758,0.01180383810609107
initial_ip_0.010_iw_0.001,initial_condition,25,0.006173873847747786,0.2958002061509427,0.003874868455222178,0.6941510515460871,0.9999999999999998,0.2996750746061649,0.01309961377526859
initial_ip_0.010_iw_0.001,initial_condition,26,0.006712114292606451,0.2775374179519994,0.004060227475225652,0.7116902402801684,0.9999999999999998,0.28159764542722504,0.0146294777301988
initial_ip_0.010_iw_0.001,initial_condition,27,0.007281243378827019,0.2605471949205293,0.004270918372206156,0.7279006433284374,0.9999999999999999,0.26481811329273547,0.016392110356470535
initial_ip_0.010_iw_0.001,initial_condition,28,0.007880747411566096,0.2447428544915509,0.004501021095163982,0.7428753770017189,0.9999999999999999,0.24924387558671487,0.018390817188574417
initial_ip_0.010_iw_0.001,initial_condition,29,0.00851031665356686,0.23004226027131108,0.004746271622913517,0.7567011514522084,0.9999999999999999,0.2347885318942246,0.020632172616091408
initial_ip_0.010_iw_0.001,initial_condition,30,0.00916975981578137,0.21636807708071876,0.005003531007211061,0.7694586320962888,1.0,0.22137160808792983,0.023125088851921684
initial_ip_0.010_iw_0.001,initial_condition,31,0.009858945079879269,0.2036478081791391,0.005270437444496091,0.7812228092964855,1.0,0.2089182456236352,0.025880157963006127
initial_ip_0.010_iw_0.001,initial_condition,32,0.010577758639464564,0.19181370188061522,0.0055451753811848244,0.7920633640987353,1.0,0.19735887726180004,0.02890917242521152
initial_ip_0.010_iw_0.001,initial_condition,33,0.011326075227552837,0.18080258160033266,0.005826320359595729,0.8020450228125188,1.0,0.1866289019599284,0.032224763098100635
initial_ip_0.010_iw_0.001,initial_condition,34,0.012103736869120784,0.1705556331305905,0.0061127336812158446,0.8112278963190729,1.0,0.17666836681180634,0.03584011603143865
initial_ip_0.010_iw_0.001,initial_condition,35,0.012910537499363954,0.16101817040340471,0.006403490157764439,0.8196678019394669,1.0,0.16742166056116917,0.03976874250726822
initial_ip_0.010_iw_0.001,initial_condition,36,0.013746211890701358,0.15213939313724587,0.00669782805528436,0.8274165669167685,1.0,0.15883722119253021,0.04402428534233871
initial_ip_0.010_iw_0.001,initial_condition,37,0.014610427728309536,0.14387214478341726,0.00699511415567767,0.8345223133325956,1.0,0.15086725893909492,0.048620350841422424
initial_ip_0.010_iw_0.001,initial_condition,38,0.015502780105482079,0.13617267599007907,0.007294819146327384,0.8410297247581116,1.0,0.14346749513640644,0.05357035905543086
initial_ip_0.010_iw_0.001,initial_condition,39,0.016422787975197903,0.12900041673799187,0.007596500054867081,0.8469802952319433,1.0000000000000002,0.13659691679285896,0.05888740708718841
initial_ip_0.010_iw_0.001,initial_condition,40,0.0173698920528316,0.1223177589657424,0.00789978765540312,0.8524125613260229,1.0,0.1302175466211455,0.06458414315467977
initial_ip_0.010_iw_0.001,initial_condition,41,0.01834345402055608,0.11608985062103583,0.008204377201542988,0.8573623181568653,1.0000000000000002,0.12429422782257882,0.07067264844990963
initial_ip_0.010_iw_0.001,initial_condition,42,0.01934275668313871,0.11028440151073073,0.008510021568489713,0.8618628202376409,1.0,0.11879442307922045,0.07716432652229321
initial_ip_0.010_iw_0.001,initial_condition,43,0.02036700503190418,0.10487150094608319,0.008816525943540725,0.8659449680784721,1.0000000000000002,0.11368802688962391,0.08406979841047092
initial_ip_0.010_iw_0.001,initial_condition,44,0.02141532793686217,0.09982344694786968,0.009123743689359887,0.8696374814259085,1.0000000000000002,0.10894719063722957,0.09139880427215197
initial_ip_0.010_iw_0.001,initial_condition,45,0.022486780512461498,0.09511458662116716,0.00943157285647899,0.8729670600098924,1.0,0.10454615947764614,0.09916010983724395
initial_ip_0.010_iw_0.001,initial_condition,46,0.02358034683771877,0.09072116722688231,0.009739953307987652,0.8759585326274114,1.0000000000000002,0.10046112053486997,0.10736141967429988
initial_ip_0.010_iw_0.001,initial_condition,47,0.024694943201564543,0.08662119741913263,0.010048864021449094,0.8786349953578538,1.0,0.09667006144058173,0.11600929473216369
initial_ip_0.010_iw_0.001,initial_condition,48,0.02582942153424636,0.08279431810311907,0.010358320704696519,0.8810179396579382,1.0000000000000002,0.09315263880781559,0.1251090768305548
initial_ip_0.010_iw_0.001,initial_condition,49,0.026982573132033963,0.07922168235596842,0.010668373466118307,0.8831273710458794,1.0,0.08989005582208673,0.13466481837865907
initial_ip_0.010_iw_0.001,initial_condition,50,0.028153132604768996,0.07588584386304213,0.010979104492337155,0.8849819190398518,1.0,0.08686494835537929,0.144679217274728
initial_ip_0.010_iw_0.010,initial_condition,0,0.98,0.01,0.01,0.0,1.0,0.02,1.0
initial_ip_0.010_iw_0.010,initial_condition,1,0.948929818098752,0.019304706862262735,0.030756284856909358,0.0010091901820757547,0.9999999999999999,0.050060991719172096,1.593201340810433
initial_ip_0.010_iw_0.010,initial_condition,2,0.8841705917902959,0.03687086502495302,0.07601575750687306,0.0029427856778778475,0.9999999999999999,0.11288662253182608,2.061675457178128
initial_ip_0.010_iw_0.010,initial_condition,3,0.7657207660807259,0.069032155527668,0.1586523454946643,0.006594732896941648,1.0,0.22768450102233231,2.2982383250523974
initial_ip_0.010_iw_0.010,initial_condition,4,0.5884172487580629,0.12472192256519171,0.2735555030814587,0.013305325595286549,0.9999999999999999,0.3982774256466504,2.193323334464093
